candidateId,productName,brand,model,category,price,currency,priceStatus,priceType,sourceName,sourceUrl,checkedAt,confidence,notes
IMG-PROD-01101,"e53dd9b5307d446b84698119aa7edeb1","","e53dd9b5307d446b84698119aa7edeb1","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01102,"e53dd9b5307d446b84698119aa7edeb1@2x","","e53dd9b5307d446b84698119aa7edeb1@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01103,"ea7178ea6a7813472c08b9385d502b0f","","ea7178ea6a7813472c08b9385d502b0f","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01104,"ea7178ea6a7813472c08b9385d502b0f@2x","","ea7178ea6a7813472c08b9385d502b0f@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01105,"ebe5127b2b586c1dd80cd36664205264","","ebe5127b2b586c1dd80cd36664205264","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01106,"ebe5127b2b586c1dd80cd36664205264@2x","","ebe5127b2b586c1dd80cd36664205264@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01107,"eded263db33e4811acde7bd867445bdc","","eded263db33e4811acde7bd867445bdc","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01108,"eded263db33e4811acde7bd867445bdc@2x","","eded263db33e4811acde7bd867445bdc@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01109,"f0f78588d33ed44e6d2384eb05427026","","f0f78588d33ed44e6d2384eb05427026","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01110,"f0f78588d33ed44e6d2384eb05427026@2x","","f0f78588d33ed44e6d2384eb05427026@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01111,"f32878edd045e055b846b8c355ae9fc5","","f32878edd045e055b846b8c355ae9fc5","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01112,"f32878edd045e055b846b8c355ae9fc5@2x","","f32878edd045e055b846b8c355ae9fc5@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01113,"f37daba2564c3154a4b2aa3802bbb187","","f37daba2564c3154a4b2aa3802bbb187","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01114,"f37daba2564c3154a4b2aa3802bbb187@2x","","f37daba2564c3154a4b2aa3802bbb187@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01115,"fbec983192d1cccfc4fc84ddf0c28216","","fbec983192d1cccfc4fc84ddf0c28216","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01116,"fbec983192d1cccfc4fc84ddf0c28216@2x","","fbec983192d1cccfc4fc84ddf0c28216@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01117,"000a4f6bd48570af831b85b20058a2cf","","000a4f6bd48570af831b85b20058a2cf","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01118,"000a4f6bd48570af831b85b20058a2cf@2x","","000a4f6bd48570af831b85b20058a2cf@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01119,"058ba75a32d171c6b09b8b6383aa2612","","058ba75a32d171c6b09b8b6383aa2612","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01120,"058ba75a32d171c6b09b8b6383aa2612@2x","","058ba75a32d171c6b09b8b6383aa2612@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01121,"11c02ffde34067fec7090bbd6b05b67e","","11c02ffde34067fec7090bbd6b05b67e","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01122,"11c02ffde34067fec7090bbd6b05b67e@2x","","11c02ffde34067fec7090bbd6b05b67e@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01123,"170a4b747ca4942c043901aa53a6d107","","170a4b747ca4942c043901aa53a6d107","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01124,"170a4b747ca4942c043901aa53a6d107@2x","","170a4b747ca4942c043901aa53a6d107@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01125,"1795735fe61b540cdaef18228d55f206","","1795735fe61b540cdaef18228d55f206","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01126,"1795735fe61b540cdaef18228d55f206@2x","","1795735fe61b540cdaef18228d55f206@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01127,"1ff35df32680997518b2c49e7bdf51a4","","1ff35df32680997518b2c49e7bdf51a4","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01128,"1ff35df32680997518b2c49e7bdf51a4@2x","","1ff35df32680997518b2c49e7bdf51a4@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01129,"2337dd8908caf9a3594a44e3e71fbfac","","2337dd8908caf9a3594a44e3e71fbfac","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01130,"2337dd8908caf9a3594a44e3e71fbfac@2x","","2337dd8908caf9a3594a44e3e71fbfac@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01131,"2758b3c30523da7e2dc7a598f13653f0","","2758b3c30523da7e2dc7a598f13653f0","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01132,"2758b3c30523da7e2dc7a598f13653f0@2x","","2758b3c30523da7e2dc7a598f13653f0@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01133,"31539135d6fece0885abd34dcd2e076b","","31539135d6fece0885abd34dcd2e076b","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01134,"31539135d6fece0885abd34dcd2e076b@2x","","31539135d6fece0885abd34dcd2e076b@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01135,"32e14785a6c98ee8e4c22de3f515cac0","","32e14785a6c98ee8e4c22de3f515cac0","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01136,"32e14785a6c98ee8e4c22de3f515cac0@2x","","32e14785a6c98ee8e4c22de3f515cac0@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01137,"3c890baf67527b832a6574d8600d7f5e","","3c890baf67527b832a6574d8600d7f5e","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01138,"3c890baf67527b832a6574d8600d7f5e@2x","","3c890baf67527b832a6574d8600d7f5e@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01139,"3d645722b6a0cb7b75e8ab15d3e9aeed","","3d645722b6a0cb7b75e8ab15d3e9aeed","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01140,"3d645722b6a0cb7b75e8ab15d3e9aeed@2x","","3d645722b6a0cb7b75e8ab15d3e9aeed@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01141,"40687a0a81ff3370ea0ba5e90e7fc8fc","","40687a0a81ff3370ea0ba5e90e7fc8fc","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01142,"40687a0a81ff3370ea0ba5e90e7fc8fc@2x","","40687a0a81ff3370ea0ba5e90e7fc8fc@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01143,"41ca9205b911165877ba32d8de40dc6d","","41ca9205b911165877ba32d8de40dc6d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01144,"41ca9205b911165877ba32d8de40dc6d@2x","","41ca9205b911165877ba32d8de40dc6d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01145,"4c2dbe36853cfb4a457b357711e5519d","","4c2dbe36853cfb4a457b357711e5519d","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01146,"4c2dbe36853cfb4a457b357711e5519d@2x","","4c2dbe36853cfb4a457b357711e5519d@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01147,"66b1dba56423d90c95b7f1035050a1ca","","66b1dba56423d90c95b7f1035050a1ca","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01148,"66b1dba56423d90c95b7f1035050a1ca@2x","","66b1dba56423d90c95b7f1035050a1ca@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01149,"6e7e90166df0df7c7f285635ff962345","","6e7e90166df0df7c7f285635ff962345","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01150,"6e7e90166df0df7c7f285635ff962345@2x","","6e7e90166df0df7c7f285635ff962345@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01151,"6ec16b9360953b9925c0cd1efc03f989","","6ec16b9360953b9925c0cd1efc03f989","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01152,"6ec16b9360953b9925c0cd1efc03f989@2x","","6ec16b9360953b9925c0cd1efc03f989@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01153,"77fdd700e55be5137221ae4a2a3d389f","","77fdd700e55be5137221ae4a2a3d389f","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01154,"77fdd700e55be5137221ae4a2a3d389f@2x","","77fdd700e55be5137221ae4a2a3d389f@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01155,"7c42f74371c8b184f806f89862ed9bc5","","7c42f74371c8b184f806f89862ed9bc5","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01156,"7c42f74371c8b184f806f89862ed9bc5@2x","","7c42f74371c8b184f806f89862ed9bc5@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01157,"815aca503de093b0756f8b1fd8ab6607","","815aca503de093b0756f8b1fd8ab6607","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01158,"815aca503de093b0756f8b1fd8ab6607@2x","","815aca503de093b0756f8b1fd8ab6607@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01159,"8d2a5e4976dbe74fa541870be43009fb","","8d2a5e4976dbe74fa541870be43009fb","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01160,"8d2a5e4976dbe74fa541870be43009fb@2x","","8d2a5e4976dbe74fa541870be43009fb@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01161,"9327ccd583737a5ab4b54c9f83546bf6","","9327ccd583737a5ab4b54c9f83546bf6","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01162,"9327ccd583737a5ab4b54c9f83546bf6@2x","","9327ccd583737a5ab4b54c9f83546bf6@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01163,"aaa08151dcffb69ffe04e848a962b132","","aaa08151dcffb69ffe04e848a962b132","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01164,"aaa08151dcffb69ffe04e848a962b132@2x","","aaa08151dcffb69ffe04e848a962b132@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01165,"ab755482965c8bca98fd48c97c8fd77b","","ab755482965c8bca98fd48c97c8fd77b","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01166,"ab755482965c8bca98fd48c97c8fd77b@2x","","ab755482965c8bca98fd48c97c8fd77b@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01167,"ce2b1178785792ad75e09770b7a9e715","","ce2b1178785792ad75e09770b7a9e715","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01168,"ce2b1178785792ad75e09770b7a9e715@2x","","ce2b1178785792ad75e09770b7a9e715@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01169,"d1d22e487884667d03de7f15937ada9a","","d1d22e487884667d03de7f15937ada9a","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01170,"d1d22e487884667d03de7f15937ada9a@2x","","d1d22e487884667d03de7f15937ada9a@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01171,"d3a3b0819eee7f20e8c51937e4c52631","","d3a3b0819eee7f20e8c51937e4c52631","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01172,"d3a3b0819eee7f20e8c51937e4c52631@2x","","d3a3b0819eee7f20e8c51937e4c52631@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01173,"d56a06b70679b341aa809c944f0dfcce","","d56a06b70679b341aa809c944f0dfcce","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01174,"d56a06b70679b341aa809c944f0dfcce@2x","","d56a06b70679b341aa809c944f0dfcce@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01175,"e27d1654e9d353f8ad076fa152888160","","e27d1654e9d353f8ad076fa152888160","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01176,"e27d1654e9d353f8ad076fa152888160@2x","","e27d1654e9d353f8ad076fa152888160@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01177,"e2b29e8984f200dd7acd10f8b58b68ea","","e2b29e8984f200dd7acd10f8b58b68ea","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01178,"e2b29e8984f200dd7acd10f8b58b68ea@2x","","e2b29e8984f200dd7acd10f8b58b68ea@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01179,"e87ef047803491d6c6b645c79e04fe72","","e87ef047803491d6c6b645c79e04fe72","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01180,"e87ef047803491d6c6b645c79e04fe72@2x","","e87ef047803491d6c6b645c79e04fe72@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01181,"ea2fa825704eacbcbe8b6a031becec68","","ea2fa825704eacbcbe8b6a031becec68","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01182,"ea2fa825704eacbcbe8b6a031becec68@2x","","ea2fa825704eacbcbe8b6a031becec68@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01183,"ed819260c8353e1feb75a0a5b331387e","","ed819260c8353e1feb75a0a5b331387e","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01184,"ed819260c8353e1feb75a0a5b331387e@2x","","ed819260c8353e1feb75a0a5b331387e@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01185,"f4d7a2dc2c4d5b96e54a5fdc9112ff32","","f4d7a2dc2c4d5b96e54a5fdc9112ff32","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01186,"f4d7a2dc2c4d5b96e54a5fdc9112ff32@2x","","f4d7a2dc2c4d5b96e54a5fdc9112ff32@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01187,"f9eb67323fcbefa2b7d41859bef2ee4f","","f9eb67323fcbefa2b7d41859bef2ee4f","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01188,"f9eb67323fcbefa2b7d41859bef2ee4f@2x","","f9eb67323fcbefa2b7d41859bef2ee4f@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01189,"fd690c123aa9a69d3440904815d48da8","","fd690c123aa9a69d3440904815d48da8","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01190,"fd690c123aa9a69d3440904815d48da8@2x","","fd690c123aa9a69d3440904815d48da8@2x","Laptops",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01191,"Oppo A17k c medium","OPPO","A17k c medium","Smartphones",13500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-a17k/",2026-08-20,HIGH,"Oppo A17k 3GB/64GB"
IMG-PROD-01192,"Oppo A2 c medium","OPPO","A2 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01193,"Oppo A59 5G medium","OPPO","A59 5G medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01194,"Oppo A60 b medium","OPPO","A60 b medium","Smartphones",25500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-a60/",2026-08-20,HIGH,"Oppo A60 8GB/128GB"
IMG-PROD-01195,"Oppo A79 a medium","OPPO","A79 a medium","Smartphones",29999,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-a79-5g/",2026-08-20,HIGH,"Oppo A79 5G 8GB/128GB or 256GB"
IMG-PROD-01196,"Oppo Find N3 Flip k medium","OPPO","Find N3 Flip k medium","Smartphones",115000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-find-n3-flip/",2026-08-20,HIGH,"Oppo Find N3 Flip 12GB/256GB"
IMG-PROD-01197,"Oppo Find N3 m medium","OPPO","Find N3 m medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01198,"Oppo Find X6 c medium","OPPO","Find X6 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01199,"Oppo Find X6 Pro b medium","OPPO","Find X6 Pro b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01200,"Oppo Find X7 c medium","OPPO","Find X7 c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01201,"Oppo Find X7 Ultra b medium","OPPO","Find X7 Ultra b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01202,"Oppo Find X8 Pro b medium","OPPO","Find X8 Pro b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01203,"Oppo Reno 12 Pro c medium","OPPO","Reno 12 Pro c medium","Smartphones",59500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/oppo-reno-12-5g/",2026-08-20,HIGH,"Oppo Reno 12 5G 12GB/512GB"
IMG-PROD-01204,"oppoa17a medium","OPPO","a17a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01205,"oppoa55blue medium","OPPO","a55blue medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01206,"oppoa574gk medium","OPPO","a574gk medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01207,"oppoa76b medium","OPPO","a76b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01208,"oppoa774ga medium","OPPO","a774ga medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-01209,"oppoa77sa medium","OPPO","a77sa medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
